Customer ID,LifetimeSpend,AvgQuantityPerLine,TotalLineItems,Country,Recency,Frequency,Return_Recency,Return_Frequency,TotalReturnValue,AvgReturnValue,TotalReturnLineItems,AvgReturnQuantityPerLine,CustomerTenureDays,AOV,PurchaseVelocity,Return_Value_Ratio,Spend_Cluster_Unclassified,Spend_Cluster_0,Spend_Cluster_1,Spend_Cluster_2,Cluster_Median_Delta,Financial_Momentum,Lifespan_Consistency,Is_Churned
17067,454.54,24.76923077,13,United Kingdom,455,3,270,0,0,0,0,0,462,151.5133333,0.006493506,0,0,19.5,435.04,0,14.21875,0.998989011,1386,1
17068,5452.04,3.420512821,780,United Kingdom,14,31,110,1,13.85,6.925,2,1.5,351,175.8722581,0.088319088,0.002540334,0,56.58,4694.88,700.58,0.4375,389.4314286,10881,0
17069,3355.83,11.04,175,United Kingdom,85,7,82,4,34.9,4.3625,8,3,467,479.4042857,0.014989293,0.010399812,0,51.6,2818.78,485.45,2.65625,39.48035294,3269,0
17070,133.18,2.463414634,41,United Kingdom,140,1,270,0,0,0,0,0,140,133.18,0.007142857,0,0,4.65,120.58,7.95,4.375,0.951285714,140,0
17071,1645.23,9.430107527,93,United Kingdom,40,5,31,3,28,5.6,5,2,414,329.046,0.012077295,0.017018897,0,0,1347.27,297.96,1.25,41.13075,2070,0
17072,273.35,10.0952381,21,United Kingdom,355,1,270,0,0,0,0,0,355,273.35,0.002816901,0,0,13.8,259.55,0,11.09375,0.77,355,1
17074,203.05,4.75,4,United Kingdom,293,1,270,0,0,0,0,0,293,203.05,0.003412969,0,0,11.8,0,191.25,5.991820041,0.693003413,293,1
17075,1965.11,4.011904762,168,United Kingdom,21,8,270,0,0,0,0,0,456,245.63875,0.01754386,0,0,28.58,1090.17,846.36,0.65625,93.57666667,3648,0
17076,735.87,8.487179487,39,United Kingdom,4,5,270,0,0,0,0,0,466,147.174,0.010729614,0,0,0,454.42,281.45,0.125,183.9675,2330,1
17077,306,36,1,United Kingdom,308,1,270,0,0,0,0,0,308,306,0.003246753,0,0,0,0,306,6.298568507,0.993506494,308,1
17080,746.23,18.26923077,26,United Kingdom,0,6,270,0,0,0,0,0,256,124.3716667,0.0234375,0,0,0,656.48,89.75,0,746.23,1536,1
17081,660.48,2.111111111,144,United Kingdom,126,4,270,0,0,0,0,0,385,165.12,0.01038961,0,0,4.56,391.24,264.68,3.9375,5.241904762,1540,1
17082,3365.12,15.86725664,113,United Kingdom,48,5,270,0,0,0,0,0,455,673.024,0.010989011,0,0,0,2581.92,783.2,1.5,70.10666667,2275,1
17083,3625.32,17.57575758,99,United Kingdom,26,8,133,2,14.71,7.355,2,2.5,399,453.165,0.020050125,0.004057573,0,0,3439.04,186.28,0.8125,139.4353846,3192,1
17084,2249.97,11.09022556,133,United Kingdom,126,1,127,1,3.25,3.25,1,1,126,2249.97,0.007936508,0.001444464,0,33.6,1830.38,385.99,3.9375,17.85690476,126,1
17085,7113.02,3.471226927,921,United Kingdom,30,26,93,4,134,16.75,8,6,464,273.5776923,0.056034483,0.018838693,0,184.8,5323.37,1604.85,0.9375,237.1006667,12064,0
17087,221.53,9.416666667,12,United Kingdom,468,1,270,0,0,0,0,0,468,221.53,0.002136752,0,0,0,173.83,47.7,14.625,0.473354701,468,1
17089,128.45,8.75,4,United Kingdom,116,1,270,0,0,0,0,0,116,128.45,0.00862069,0,0,0,128.45,0,3.625,1.107327586,116,1
17090,1476.09,15.09302326,43,United Kingdom,18,8,236,1,91.44,91.44,1,24,238,184.51125,0.033613445,0.061947442,0,0,1190.49,285.6,0.5625,82.005,1904,0
17091,4522.54,7.344936709,316,United Kingdom,55,12,49,4,33.6,5.6,6,1,453,376.8783333,0.026490066,0.007429453,0,22.45,3975.21,524.88,1.71875,82.228,5436,0
17092,3840.63,9.754448399,281,United Kingdom,7,8,264,3,31.65,10.55,3,2,405,480.07875,0.019753086,0.008240835,0,45.45,3372.28,422.9,0.21875,548.6614286,3240,0
17093,235.88,8.769230769,13,United Kingdom,323,1,270,0,0,0,0,0,323,235.88,0.003095975,0,0,20.28,137.4,78.2,10.09375,0.730278638,323,1
17094,370.4,10.94736842,19,United Kingdom,52,2,48,1,31.8,31.8,1,4,154,185.2,0.012987013,0.085853132,0,0,354.5,15.9,1.625,7.123076923,308,1
17095,1758.4,13,100,United Kingdom,29,6,62,3,33.65,11.21666667,3,3.666666667,455,293.0666667,0.013186813,0.019136715,0,39.66,1227.34,491.4,0.90625,60.63448276,2730,1
17096,2636.9,7.540372671,161,United Kingdom,113,7,111,3,38.9,9.725,4,1.5,285,376.7,0.024561404,0.014752171,0,15.3,1924.9,696.7,3.53125,23.33539823,1995,0
17097,476.58,2,119,Spain,54,3,270,0,0,0,0,0,160,158.86,0.01875,0,0,5.9,345.58,125.1,1.6875,8.825555556,480,0
17098,591.07,6.944444444,18,United Kingdom,112,3,270,0,0,0,0,0,271,197.0233333,0.011070111,0,0,0,199.5,391.57,2.290388548,5.277410714,813,1
17099,582.17,7.925,40,United Kingdom,263,1,270,0,0,0,0,0,263,582.17,0.003802281,0,0,25.2,491.02,65.95,8.21875,2.213574144,263,1
17101,885.32,11.61290323,31,United Kingdom,125,3,270,0,0,0,0,0,280,295.1066667,0.010714286,0,0,0,548.67,336.65,3.90625,7.08256,840,0
17103,424.3,14.71875,32,United Kingdom,452,1,270,0,0,0,0,0,452,424.3,0.002212389,0,0,33.3,364.25,26.75,14.125,0.938716814,452,1
17104,474.03,7.842105263,19,United Kingdom,154,1,270,0,0,0,0,0,154,474.03,0.006493506,0,0,0,191.43,282.6,3.149284254,3.078116883,154,1
17105,319.4,9.447368421,38,United Kingdom,36,1,270,0,0,0,0,0,36,319.4,0.027777778,0,0,0,247.3,72.1,1.125,8.872222222,36,0
17106,481.58,3,51,United Kingdom,119,1,270,0,0,0,0,0,119,481.58,0.008403361,0,0,17.8,201.23,262.55,2.433537832,4.046890756,119,1
17107,6928.1,10.76146789,327,United Kingdom,8,5,127,2,22.35,2.79375,8,1.375,407,1385.62,0.012285012,0.003225993,0,45.19,3866.86,3016.05,0.25,866.0125,2035,0
17108,174.95,3.444444444,9,United Kingdom,394,1,270,0,0,0,0,0,394,174.95,0.002538071,0,0,0,27.75,147.2,8.057259714,0.444035533,394,1
17109,410.42,8.695652174,23,United Kingdom,136,2,270,0,0,0,0,0,228,205.21,0.00877193,0,0,12.6,281.37,116.45,4.25,3.017794118,456,0
17110,336.6,2.324324324,37,United Kingdom,251,2,270,0,0,0,0,0,340,168.3,0.005882353,0,0,19.2,103.45,213.95,5.132924335,1.341035857,680,0
17111,227.97,15.73684211,19,United Kingdom,155,1,270,0,0,0,0,0,155,227.97,0.006451613,0,0,2.5,225.47,0,4.84375,1.470774194,155,1
17112,197.57,2.765957447,47,United Kingdom,233,1,270,0,0,0,0,0,233,197.57,0.004291845,0,0,10.97,173.7,12.9,7.28125,0.847939914,233,1
17113,2092.16,4.760233918,171,United Kingdom,304,6,235,2,213.43,16.41769231,13,7.615384615,428,348.6933333,0.014018692,0.102014186,0,45,1243.44,803.72,9.5,6.882105263,2568,1
17114,268.54,2.191489362,47,United Kingdom,27,2,270,0,0,0,0,0,65,134.27,0.030769231,0,0,2.55,121.69,144.3,0.552147239,9.945925926,130,0
17115,1809.39,5.779069767,86,United Kingdom,279,4,252,4,114.6,22.92,5,3.2,465,452.3475,0.008602151,0.063336262,0,31.75,649.51,1128.13,5.705521472,6.485268817,1860,0
17116,389.78,8.340425532,47,United Kingdom,378,1,270,0,0,0,0,0,378,389.78,0.002645503,0,0,7.65,377.18,4.95,11.8125,1.031164021,378,1
17117,116.2,7.555555556,9,United Kingdom,18,1,270,0,0,0,0,0,18,116.2,0.055555556,0,0,0,73.35,42.85,0.5625,6.455555556,18,1
17118,157.02,15.4,10,United Kingdom,48,1,270,0,0,0,0,0,48,157.02,0.020833333,0,0,0,157.02,0,1.5,3.27125,48,1
17121,314.74,8.833333333,12,United Kingdom,133,1,270,0,0,0,0,0,133,314.74,0.007518797,0,0,0,187.54,127.2,4.15625,2.366466165,133,1
17122,432.18,12.52173913,23,United Kingdom,118,3,270,0,0,0,0,0,230,144.06,0.013043478,0,0,0,432.18,0,3.6875,3.662542373,690,0
17123,621.37,12.27272727,33,United Kingdom,170,2,270,0,0,0,0,0,303,310.685,0.00660066,0,0,0,574.47,46.9,5.3125,3.655117647,606,0
17126,1511.2,2.897106109,311,United Kingdom,30,6,93,1,9.95,9.95,1,1,195,251.8666667,0.030769231,0.006584172,0,10.75,1170.55,329.9,0.9375,50.37333333,1170,0
17127,1155.03,9.189189189,37,United Kingdom,159,5,270,0,0,0,0,0,465,231.006,0.010752688,0,0,20.1,900.93,234,4.96875,7.264339623,2325,1
17128,157.09,5.428571429,14,United Kingdom,65,1,270,0,0,0,0,0,65,157.09,0.015384615,0,0,0,107.79,49.3,2.03125,2.416769231,65,1
17129,31.85,2.5,2,United Kingdom,250,1,270,0,0,0,0,0,250,31.85,0.004,0,0,0,0,31.85,5.112474438,0.1274,250,1
17132,1220.91,13.56338028,71,United Kingdom,182,2,270,0,0,0,0,0,218,610.455,0.009174312,0,0,10.04,927.87,283,5.6875,6.708296703,436,1
17133,8079.85,174.6944444,36,United Kingdom,204,5,202,1,1650.24,235.7485714,7,155.4285714,359,1615.97,0.013927577,0.204241415,0,0,7873.12,206.73,6.375,39.60710784,1795,0
17134,212.1,3.538461538,13,United Kingdom,172,1,270,0,0,0,0,0,172,212.1,0.005813953,0,0,0,128.6,83.5,5.375,1.233139535,172,0
17135,1066.28,7.607142857,112,United Kingdom,20,5,123,1,10.92,10.92,1,26,309,213.256,0.01618123,0.010241212,0,8.58,950.45,107.25,0.625,53.314,1545,1
17136,231.68,18.28571429,14,United Kingdom,392,1,270,0,0,0,0,0,392,231.68,0.00255102,0,0,0,196.83,34.85,12.25,0.591020408,392,1
17137,1099.81,4.071856287,167,United Kingdom,146,6,270,0,0,0,0,0,408,183.3016667,0.014705882,0,0,20.19,974.06,105.56,4.5625,7.532945205,2448,1
17138,4417.27,7.90625,256,United Kingdom,6,7,270,0,0,0,0,0,403,631.0385714,0.017369727,0,0,216.7,2886.96,1313.61,0.1875,736.2116667,2821,1
17139,11530.22,11.97419355,465,United Kingdom,19,14,8,2,25.15,8.383333333,3,1,428,823.5871429,0.03271028,0.002181225,0,34.5,7187.62,4308.1,0.59375,606.8536842,5992,0
17141,727.58,2.611111111,162,United Kingdom,148,4,270,0,0,0,0,0,414,181.895,0.009661836,0,0,10,501.04,216.54,4.625,4.916081081,1656,1
17142,696.25,3.256756757,74,United Kingdom,134,3,270,0,0,0,0,0,414,232.0833333,0.007246377,0,0,0,432.5,263.75,4.1875,5.195895522,1242,0
17143,880.97,2.803571429,112,United Kingdom,147,2,270,0,0,0,0,0,245,440.485,0.008163265,0,0,0,517.42,363.55,4.59375,5.992993197,490,1
17145,3014.64,13.77956989,186,United Kingdom,243,4,195,3,106.27,17.71166667,6,4.666666667,389,753.66,0.010282776,0.035251307,0,0,2587.64,427,7.59375,12.40592593,1556,1
17146,5336.86,7.121527778,288,United Kingdom,89,11,160,3,64.25,10.70833333,6,2.666666667,406,485.1690909,0.027093596,0.012038914,0,164.04,2700.36,2472.46,2.78125,59.9647191,4466,0
17147,1764.06,7.892857143,84,United Kingdom,42,6,19,7,130.8,11.89090909,11,1.181818182,428,294.01,0.014018692,0.074147138,0,25.2,757.51,981.35,0.858895706,42.00142857,2568,0
17149,143.1,3,6,United Kingdom,181,1,270,0,0,0,0,0,181,143.1,0.005524862,0,0,0,0,143.1,3.701431493,0.790607735,181,1
17150,1357.95,4.315217391,92,United Kingdom,107,6,270,0,0,0,0,0,464,226.325,0.012931034,0,0,27.2,721,609.75,3.34375,12.6911215,2784,1
17151,231.9,10.5,4,United Kingdom,465,1,270,0,0,0,0,0,465,231.9,0.002150538,0,0,0,0,231.9,9.509202454,0.498709677,465,1
17152,327,30,2,United Kingdom,156,1,270,0,0,0,0,0,156,327,0.006410256,0,0,0,327,0,4.875,2.096153846,156,0
17155,640.76,14.05660377,53,United Kingdom,258,5,270,0,0,0,0,0,467,128.152,0.010706638,0,0,0,531.66,109.1,8.0625,2.483565891,2335,0
17156,572.07,9.390243902,41,United Kingdom,222,1,214,1,19.8,9.9,2,3,222,572.07,0.004504505,0.034611149,0,15.3,544.02,12.75,6.9375,2.576891892,222,1
17157,4832.9,15,128,United Kingdom,210,17,270,0,0,0,0,0,465,284.2882353,0.03655914,0,0,12.5,4456.74,363.66,6.5625,23.01380952,7905,0
17158,1109.12,8.438356164,73,United Kingdom,90,3,356,1,17.7,8.85,2,2,372,369.7066667,0.008064516,0.015958598,0,0,769.85,339.27,2.8125,12.32355556,1116,0
17159,560.71,8.172413793,29,United Kingdom,208,2,270,0,0,0,0,0,375,280.355,0.005333333,0,0,0,313.86,246.85,6.5,2.695721154,750,0
17160,6683.33,12.98122066,426,United Kingdom,104,11,386,1,7.8,1.95,4,1,466,607.5754545,0.02360515,0.001167083,0,35.4,6562.08,85.85,3.25,64.26278846,5126,0
17161,856.01,10.32692308,52,United Kingdom,174,1,270,0,0,0,0,0,174,856.01,0.005747126,0,0,0,713.56,142.45,5.4375,4.919597701,174,1
17162,636.16,10.30232558,43,United Kingdom,7,3,270,0,0,0,0,0,36,212.0533333,0.083333333,0,0,0,454.91,181.25,0.21875,90.88,108,0
17163,406.68,18.6,25,United Kingdom,176,2,270,0,0,0,0,0,406,203.34,0.004926108,0,0,20.4,386.28,0,5.5,2.310681818,812,1
17164,627.13,10.94871795,39,United Kingdom,3,1,270,0,0,0,0,0,3,627.13,0.333333333,0,0,0,575.28,51.85,0.09375,209.0433333,3,0
17165,1783.63,7.621359223,103,United Kingdom,14,6,405,2,10.69,3.563333333,3,1,459,297.2716667,0.013071895,0.005993395,0,17,1168.34,598.29,0.4375,127.4021429,2754,1
17167,867.11,5.430379747,79,United Kingdom,110,3,270,0,0,0,0,0,175,289.0366667,0.017142857,0,0,15,584.06,268.05,3.4375,7.882818182,525,1
17168,400.2,10.47619048,21,United Kingdom,229,1,270,0,0,0,0,0,229,400.2,0.004366812,0,0,0,212.75,187.45,7.15625,1.747598253,229,1
17169,313,5.6,25,United Kingdom,308,1,291,1,7.95,1.9875,4,1.25,308,313,0.003246753,0.025399361,0,0,235.5,77.5,9.625,1.016233766,308,0
17170,118.98,13.27272727,11,United Kingdom,104,2,132,1,59.7,59.7,1,6,119,59.49,0.016806723,0.501765003,0,0,178.68,-59.7,3.25,1.144038462,238,1
17171,384.59,9,25,United Kingdom,19,2,270,0,0,0,0,0,392,192.295,0.005102041,0,0,0,251.16,133.43,0.59375,20.24157895,784,1
17172,597.73,26.62962963,27,United Kingdom,161,2,157,2,41.08,13.69333333,3,5.333333333,457,298.865,0.004376368,0.068726683,0,30,467.43,100.3,5.03125,3.712608696,914,1
17175,519.08,12.2962963,27,United Kingdom,26,1,270,0,0,0,0,0,26,519.08,0.038461538,0,0,0,519.08,0,0.8125,19.96461538,26,0
17176,596.19,15.03703704,27,United Kingdom,257,2,270,0,0,0,0,0,407,298.095,0.004914005,0,0,0,576.29,19.9,8.03125,2.319805447,814,0
17177,119.5,1.379310345,29,United Kingdom,235,1,270,0,0,0,0,0,235,119.5,0.004255319,0,0,0,76.95,42.55,7.34375,0.508510638,235,1
17178,432.96,3.225806452,31,United Kingdom,461,1,270,0,0,0,0,0,461,432.96,0.002169197,0,0,4.2,181.31,247.45,9.427402863,0.939175705,461,1
17179,1038.47,4.418367347,98,United Kingdom,91,4,270,0,0,0,0,0,293,259.6175,0.013651877,0,0,35.4,1003.07,0,2.84375,11.41175824,1172,0
17180,1691.79,3.930722892,332,United Kingdom,46,8,46,2,6.45,1.6125,4,1,417,211.47375,0.019184652,0.00381253,0,26.27,1316.47,349.05,1.4375,36.77804348,3336,0
17181,225.45,34.71428571,7,United Kingdom,104,2,270,0,0,0,0,0,326,112.725,0.006134969,0,0,0,165.6,59.85,3.25,2.167788462,652,1
17182,321.3,9,6,United Kingdom,153,2,270,0,0,0,0,0,448,160.65,0.004464286,0,0,0,285.6,35.7,4.78125,2.1,896,1
17184,198.41,5.214285714,14,United Kingdom,299,2,270,0,0,0,0,0,460,99.205,0.004347826,0,0,0,86.88,111.53,6.114519427,0.663578595,920,1
17185,229.46,2.704545455,44,United Kingdom,322,3,270,0,0,0,0,0,328,76.48666667,0.009146341,0,0,0,229.46,0,10.0625,0.712608696,984,1
17187,263.76,21.69230769,13,United Kingdom,256,1,270,0,0,0,0,0,256,263.76,0.00390625,0,0,4.2,192.96,66.6,8,1.0303125,256,0
17188,3312.04,14.30597015,134,United Kingdom,46,9,32,4,231.1,23.11,10,3.4,461,368.0044444,0.019522777,0.069775727,0,11.35,2578.48,722.21,1.4375,72.00086957,4149,0
17189,796.45,4.917525773,97,United Kingdom,89,4,270,0,0,0,0,0,468,199.1125,0.008547009,0,0,81.85,539.56,175.04,2.78125,8.948876404,1872,1
17190,1279.99,12.14792899,169,United Kingdom,133,5,270,0,0,0,0,0,374,255.998,0.013368984,0,0,23.65,938.64,317.7,4.15625,9.623984962,1870,0
17191,3012.04,4.094339623,371,United Kingdom,10,12,258,1,25.5,25.5,1,2,468,251.0033333,0.025641026,0.008466023,0,182.7,1867.72,961.62,0.3125,301.204,5616,0
17192,75.28,2.25,20,United Kingdom,266,1,270,0,0,0,0,0,266,75.28,0.003759398,0,0,14.8,40.13,20.35,8.3125,0.283007519,266,1
17193,580.14,29.07692308,13,United Kingdom,116,2,465,1,30.6,30.6,1,36,468,290.07,0.004273504,0.052745889,0,0,452.64,127.5,3.625,5.001206897,936,0
17194,776.66,7.245614035,57,United Kingdom,91,2,270,0,0,0,0,0,260,388.33,0.007692308,0,0,8.05,612.17,156.44,2.84375,8.534725275,520,1
17195,562.98,15.67741935,31,United Kingdom,385,1,270,0,0,0,0,0,385,562.98,0.002597403,0,0,0,562.98,0,12.03125,1.462285714,385,1
17196,327.75,1.655913978,93,United Kingdom,158,1,270,0,0,0,0,0,158,327.75,0.006329114,0,0,16.25,265.75,45.75,4.9375,2.074367089,158,1
17198,521.66,3.142857143,77,United Kingdom,95,2,270,0,0,0,0,0,101,260.83,0.01980198,0,0,12.9,260.16,248.6,2.96875,5.491157895,202,1
17199,135.04,29,8,United Kingdom,312,1,270,0,0,0,0,0,312,135.04,0.003205128,0,0,0,135.04,0,9.75,0.432820513,312,1
17200,356.71,14.68,25,United Kingdom,117,4,270,0,0,0,0,0,382,89.1775,0.010471204,0,0,0,352.46,4.25,3.65625,3.048803419,1528,1
17201,827.22,5.443609023,133,United Kingdom,254,3,280,1,15.6,15.6,1,24,398,275.74,0.007537688,0.018858345,0,69.54,524.04,233.64,7.9375,3.256771654,1194,1
17202,160.65,6.875,8,United Kingdom,151,1,270,0,0,0,0,0,151,160.65,0.006622517,0,0,9.9,74.25,76.5,3.08793456,1.063907285,151,1
17203,2004.01,15.49557522,113,United Kingdom,118,4,270,0,0,0,0,0,118,501.0025,0.033898305,0,0,2.5,1905.41,96.1,3.6875,16.98313559,472,1
17204,3843.08,15.73015873,126,United Kingdom,104,5,85,2,97.05,16.175,6,3.833333333,278,768.616,0.017985612,0.025253182,0,0,2617.43,1225.65,3.25,36.95269231,1390,0
17205,615.27,60.45454545,22,United Kingdom,146,2,270,0,0,0,0,0,294,307.635,0.006802721,0,0,0,606.77,8.5,4.5625,4.214178082,588,1
17207,291.77,3.93220339,59,United Kingdom,382,1,270,0,0,0,0,0,382,291.77,0.002617801,0,0,37,172.57,82.2,11.9375,0.763795812,382,1
17208,111.15,4.391304348,23,United Kingdom,126,1,270,0,0,0,0,0,126,111.15,0.007936508,0,0,0,111.15,0,3.9375,0.882142857,126,1
17209,595.7,19.02631579,38,United Kingdom,379,3,270,0,0,0,0,0,467,198.5666667,0.006423983,0,0,12.6,551.6,31.5,11.84375,1.57176781,1401,1
17210,251.72,4.566037736,53,United Kingdom,123,1,270,0,0,0,0,0,123,251.72,0.008130081,0,0,0,251.72,0,3.84375,2.046504065,123,1
17211,2208.84,6.291866029,209,United Kingdom,83,8,148,1,27,27,1,4,456,276.105,0.01754386,0.012223611,0,78,1685.59,445.25,2.59375,26.61253012,3648,0
17212,567.56,23.2,25,United Kingdom,188,2,270,0,0,0,0,0,217,283.78,0.00921659,0,0,0,525.06,42.5,5.875,3.01893617,434,0
17213,2928.05,7.01734104,173,United Kingdom,46,9,31,6,97.07,6.471333333,15,1.333333333,455,325.3388889,0.01978022,0.033151756,0,33.85,2214.99,679.21,1.4375,63.65326087,4095,0
17214,453.1,2.52173913,46,United Kingdom,22,3,270,0,0,0,0,0,89,151.0333333,0.033707865,0,0,28.65,181.75,242.7,0.449897751,20.59545455,267,0
17215,186.15,9.454545455,11,United Kingdom,194,1,270,0,0,0,0,0,194,186.15,0.005154639,0,0,0,186.15,0,6.0625,0.959536082,194,1
17216,63.6,1.615384615,13,United Kingdom,284,1,270,0,0,0,0,0,284,63.6,0.003521127,0,0,2.1,42.9,18.6,8.875,0.223943662,284,1
17217,96.6,3.833333333,18,United Kingdom,349,1,270,0,0,0,0,0,349,96.6,0.00286533,0,0,8.1,84.75,3.75,10.90625,0.276790831,349,0
17218,2708.05,4.401898734,316,United Kingdom,64,12,270,0,0,0,0,0,413,225.6708333,0.02905569,0,0,64.4,1940.35,703.3,2,42.31328125,4956,0
17219,144.9,3.96,25,United Kingdom,147,1,270,0,0,0,0,0,147,144.9,0.006802721,0,0,0.84,116.91,27.15,4.59375,0.985714286,147,1
17220,1901.36,3.622710623,273,United Kingdom,43,9,270,0,0,0,0,0,419,211.2622222,0.021479714,0,0,28.75,1425.76,446.85,1.34375,44.21767442,3771,0
17221,642.14,6.870967742,62,United Kingdom,322,3,270,0,0,0,0,0,337,214.0466667,0.008902077,0,0,2.95,486.14,153.05,10.0625,1.994223602,1011,1
17222,1234.96,8.726190476,84,United Kingdom,207,5,270,0,0,0,0,0,428,246.992,0.011682243,0,0,54.6,886.71,293.65,6.46875,5.965990338,2140,1
17223,523.04,2.264705882,68,United Kingdom,40,3,270,0,0,0,0,0,105,174.3466667,0.028571429,0,0,17.1,225.29,280.65,0.81799591,13.076,315,1
17224,100.86,8.125,8,United Kingdom,231,1,270,0,0,0,0,0,231,100.86,0.004329004,0,0,13.95,39.01,47.9,4.72392638,0.436623377,231,1
17225,131.15,7.2,5,United Kingdom,312,1,270,0,0,0,0,0,312,131.15,0.003205128,0,0,0,17.4,113.75,6.380368098,0.420352564,312,1
17226,895.47,14.45762712,59,United Kingdom,39,3,270,0,0,0,0,0,395,298.49,0.007594937,0,0,8.25,794.67,92.55,1.21875,22.96076923,1185,1
17227,1081.86,13.4025974,77,United Kingdom,99,7,270,0,0,0,0,0,423,154.5514286,0.016548463,0,0,15.7,1066.16,0,3.09375,10.92787879,2961,0
17228,1393.32,7.233532934,167,United Kingdom,42,8,270,0,0,0,0,0,368,174.165,0.02173913,0,0,34.45,1283.27,75.6,1.3125,33.17428571,2944,0
17230,8956.05,16.75,212,United Kingdom,41,17,32,5,229.04,32.72,7,14.85714286,461,526.8264706,0.036876356,0.025573774,0,92.1,6623.21,2240.74,1.28125,218.4402439,7837,0
17231,4564.79,2.822139303,804,United Kingdom,28,18,91,7,75.17,6.264166667,12,1.25,462,253.5994444,0.038961039,0.016467351,0,269.85,2716.54,1578.4,0.875,163.0282143,8316,0
17233,369.98,5.060606061,33,United Kingdom,178,2,270,0,0,0,0,0,455,184.99,0.004395604,0,0,1.68,210.75,157.55,5.5625,2.078539326,910,1
17235,1354.82,10.67142857,70,United Kingdom,102,7,270,0,0,0,0,0,283,193.5457143,0.024734982,0,0,2.95,1126.83,225.04,3.1875,13.28254902,1981,1
17236,1458.5,6.351648352,91,United Kingdom,30,9,270,0,0,0,0,0,372,162.0555556,0.024193548,0,0,12.9,922.65,522.95,0.9375,48.61666667,3348,0
17237,679.44,5.15,60,United Kingdom,106,2,270,0,0,0,0,0,112,339.72,0.017857143,0,0,5.07,480.32,194.05,3.3125,6.409811321,224,1
17238,4348.03,2.875871688,717,United Kingdom,6,19,270,0,0,0,0,0,469,228.8436842,0.040511727,0,0,197.83,3270.5,879.7,0.1875,724.6716667,8911,0
17239,1174.15,15.08823529,34,United Kingdom,43,4,82,2,15.3,7.65,2,1,257,293.5375,0.015564202,0.013030703,0,0,1099.4,74.75,1.34375,27.30581395,1028,1
17240,130.6,15.42857143,7,United Kingdom,326,1,270,0,0,0,0,0,326,130.6,0.003067485,0,0,0,130.6,0,10.1875,0.400613497,326,1
17241,2736.64,5.052941176,170,United Kingdom,115,12,270,0,0,0,0,0,392,228.0533333,0.030612245,0,0,2.95,1855.34,878.35,3.59375,23.79686957,4704,1
17242,1754.24,19.27272727,44,United Kingdom,187,3,270,0,0,0,0,0,415,584.7466667,0.007228916,0,0,0,1754.24,0,5.84375,9.380962567,1245,0
17243,13564.88,6.585305106,803,United Kingdom,9,51,160,7,132.35,9.453571429,14,1.357142857,468,265.9780392,0.108974359,0.009756813,-5.95,361.38,9074.71,4134.74,0.28125,1507.208889,23868,0
17244,871.14,9.02247191,89,United Kingdom,113,4,270,0,0,0,0,0,464,217.785,0.00862069,0,0,47.25,600.44,223.45,3.53125,7.70920354,1856,1
17245,200.18,14.5,16,United Kingdom,419,1,270,0,0,0,0,0,419,200.18,0.002386635,0,0,3.3,196.88,0,13.09375,0.477756563,419,0
17246,38.92,6,6,United Kingdom,277,2,270,0,0,0,0,0,468,19.46,0.004273504,0,0,0,23.48,15.44,8.65625,0.140505415,936,1
17248,181.89,1.8,35,United Kingdom,212,1,270,0,0,0,0,0,212,181.89,0.004716981,0,0,44.35,64.56,72.98,4.335378323,0.857971698,212,0
17249,68.03,2.925925926,27,United Kingdom,159,1,270,0,0,0,0,0,159,68.03,0.006289308,0,0,0,68.03,0,4.96875,0.427861635,159,1
17251,790.28,4.6875,80,United Kingdom,93,3,113,1,8.7,4.35,2,1,455,263.4266667,0.006593407,0.011008756,0,40.6,627.63,122.05,2.90625,8.497634409,1365,1
17254,198.29,4.055555556,36,United Kingdom,131,1,270,0,0,0,0,0,131,198.29,0.007633588,0,0,0,190.34,7.95,4.09375,1.513664122,131,1
17255,598.48,2.95862069,145,United Kingdom,29,3,270,0,0,0,0,0,176,199.4933333,0.017045455,0,0,22.01,443.62,132.85,0.90625,20.63724138,528,1
17256,386.83,8.37037037,27,United Kingdom,42,4,270,0,0,0,0,0,330,96.7075,0.012121212,0,0,6.78,380.05,0,1.3125,9.210238095,1320,1
17257,189.78,13.35714286,14,United Kingdom,166,2,270,0,0,0,0,0,167,94.89,0.011976048,0,0,90.05,87.83,11.9,6.171003717,1.143253012,334,1
17258,417.3,3.418181818,55,United Kingdom,127,2,270,0,0,0,0,0,395,208.65,0.005063291,0,0,12.6,341.05,63.65,3.96875,3.285826772,790,1
17259,1239.11,3.632653061,196,United Kingdom,98,5,270,0,0,0,0,0,385,247.822,0.012987013,0,0,23.3,873.3,342.51,3.0625,12.64397959,1925,0
17260,120.95,3.833333333,6,United Kingdom,141,1,270,0,0,0,0,0,141,120.95,0.007092199,0,0,0,1.8,119.15,2.883435583,0.857801418,141,1
17261,221.59,2.209302326,43,United Kingdom,240,1,270,0,0,0,0,0,240,221.59,0.004166667,0,0,0,194.2,27.39,7.5,0.923291667,240,1
17262,1504.26,38,9,United Kingdom,96,7,270,0,0,0,0,0,455,214.8942857,0.015384615,0,0,0,824.76,679.5,3,15.669375,3185,0
17264,268.28,2.932432432,74,United Kingdom,154,1,270,0,0,0,0,0,154,268.28,0.006493506,0,0,0.85,208.58,58.85,4.8125,1.742077922,154,1
